instance,flips,success
uf20-02.cnf,19,True
uf20-02.cnf,4,True
uf20-02.cnf,10,True
uf20-02.cnf,22,True
uf20-02.cnf,0,True
uf20-02.cnf,14,True
uf20-02.cnf,7,True
uf20-02.cnf,8,True
uf20-02.cnf,3,True
uf20-02.cnf,3,True
uf20-02.cnf,8,True
uf20-02.cnf,12,True
uf20-02.cnf,26,True
uf20-02.cnf,6,True
uf20-02.cnf,5,True
uf20-02.cnf,1,True
uf20-02.cnf,6,True
uf20-02.cnf,2,True
uf20-02.cnf,25,True
uf20-02.cnf,17,True
uf20-02.cnf,16,True
uf20-02.cnf,9,True
uf20-02.cnf,7,True
uf20-02.cnf,17,True
uf20-02.cnf,13,True
uf20-02.cnf,16,True
uf20-02.cnf,5,True
uf20-02.cnf,5,True
uf20-02.cnf,3,True
uf20-02.cnf,18,True
uf20-02.cnf,14,True
uf20-02.cnf,3,True
uf20-02.cnf,17,True
uf20-02.cnf,26,True
uf20-02.cnf,6,True
uf20-02.cnf,4,True
uf20-02.cnf,3,True
uf20-02.cnf,9,True
uf20-02.cnf,7,True
uf20-02.cnf,20,True
uf20-02.cnf,16,True
uf20-02.cnf,13,True
uf20-02.cnf,39,True
uf20-02.cnf,3,True
uf20-02.cnf,10,True
uf20-02.cnf,8,True
uf20-02.cnf,14,True
uf20-02.cnf,9,True
uf20-02.cnf,10,True
uf20-02.cnf,18,True
uf20-02.cnf,8,True
uf20-02.cnf,7,True
uf20-02.cnf,7,True
uf20-02.cnf,21,True
uf20-02.cnf,4,True
uf20-02.cnf,17,True
uf20-02.cnf,10,True
uf20-02.cnf,8,True
uf20-02.cnf,22,True
uf20-02.cnf,8,True
uf20-02.cnf,37,True
uf20-02.cnf,17,True
uf20-02.cnf,4,True
uf20-02.cnf,8,True
uf20-02.cnf,7,True
uf20-02.cnf,5,True
uf20-02.cnf,10,True
uf20-02.cnf,18,True
uf20-02.cnf,16,True
uf20-02.cnf,25,True
uf20-02.cnf,5,True
uf20-02.cnf,8,True
uf20-02.cnf,15,True
uf20-02.cnf,12,True
uf20-02.cnf,6,True
uf20-02.cnf,15,True
uf20-02.cnf,3,True
uf20-02.cnf,3,True
uf20-02.cnf,16,True
uf20-02.cnf,23,True
uf20-02.cnf,2,True
uf20-02.cnf,32,True
uf20-02.cnf,20,True
uf20-02.cnf,7,True
uf20-02.cnf,23,True
uf20-02.cnf,4,True
uf20-02.cnf,6,True
uf20-02.cnf,9,True
uf20-02.cnf,14,True
uf20-02.cnf,13,True
uf20-02.cnf,9,True
uf20-02.cnf,35,True
uf20-02.cnf,15,True
uf20-02.cnf,4,True
uf20-02.cnf,9,True
uf20-02.cnf,32,True
uf20-02.cnf,6,True
uf20-02.cnf,6,True
uf20-02.cnf,6,True
uf20-02.cnf,18,True
uf20-02.cnf,8,True
uf20-02.cnf,6,True
uf20-02.cnf,8,True
uf20-02.cnf,6,True
uf20-02.cnf,8,True
uf20-02.cnf,6,True
uf20-02.cnf,15,True
uf20-02.cnf,10,True
uf20-02.cnf,6,True
uf20-02.cnf,9,True
uf20-02.cnf,10,True
uf20-02.cnf,11,True
uf20-02.cnf,2,True
uf20-02.cnf,32,True
uf20-02.cnf,3,True
uf20-02.cnf,6,True
uf20-02.cnf,18,True
uf20-02.cnf,6,True
uf20-02.cnf,18,True
uf20-02.cnf,4,True
uf20-02.cnf,8,True
uf20-02.cnf,5,True
uf20-02.cnf,4,True
uf20-02.cnf,8,True
uf20-02.cnf,19,True
uf20-02.cnf,6,True
uf20-02.cnf,19,True
uf20-02.cnf,12,True
uf20-02.cnf,10,True
uf20-02.cnf,17,True
uf20-02.cnf,29,True
uf20-02.cnf,10,True
uf20-02.cnf,19,True
uf20-02.cnf,5,True
uf20-02.cnf,12,True
uf20-02.cnf,3,True
uf20-02.cnf,13,True
uf20-02.cnf,10,True
uf20-02.cnf,10,True
uf20-02.cnf,6,True
uf20-02.cnf,11,True
uf20-02.cnf,18,True
uf20-02.cnf,4,True
uf20-02.cnf,7,True
uf20-02.cnf,12,True
uf20-02.cnf,7,True
uf20-02.cnf,13,True
uf20-02.cnf,5,True
uf20-02.cnf,13,True
uf20-02.cnf,4,True
uf20-02.cnf,17,True
uf20-02.cnf,12,True
uf20-02.cnf,16,True
uf20-02.cnf,11,True
uf20-02.cnf,6,True
uf20-02.cnf,14,True
uf20-02.cnf,42,True
uf20-02.cnf,4,True
uf20-02.cnf,24,True
uf20-02.cnf,9,True
uf20-02.cnf,15,True
uf20-02.cnf,6,True
uf20-02.cnf,9,True
uf20-02.cnf,8,True
uf20-02.cnf,6,True
uf20-02.cnf,25,True
uf20-02.cnf,7,True
uf20-02.cnf,30,True
uf20-02.cnf,19,True
uf20-02.cnf,16,True
uf20-02.cnf,8,True
uf20-02.cnf,23,True
uf20-02.cnf,12,True
uf20-02.cnf,20,True
uf20-02.cnf,17,True
uf20-02.cnf,9,True
uf20-02.cnf,8,True
uf20-02.cnf,9,True
uf20-02.cnf,8,True
uf20-02.cnf,4,True
uf20-02.cnf,7,True
uf20-02.cnf,13,True
uf20-02.cnf,6,True
uf20-02.cnf,5,True
uf20-02.cnf,11,True
uf20-02.cnf,6,True
uf20-02.cnf,12,True
uf20-02.cnf,11,True
uf20-02.cnf,6,True
uf20-02.cnf,8,True
uf20-02.cnf,14,True
uf20-0221.cnf,26,True
uf20-0221.cnf,17,True
uf20-0221.cnf,14,True
uf20-0221.cnf,7,True
uf20-0221.cnf,26,True
uf20-0221.cnf,17,True
uf20-0221.cnf,10,True
uf20-0221.cnf,84,True
uf20-0221.cnf,11,True
uf20-0221.cnf,13,True
uf20-0221.cnf,13,True
uf20-0221.cnf,5,True
uf20-0221.cnf,4,True
uf20-0221.cnf,8,True
uf20-0221.cnf,9,True
uf20-0221.cnf,21,True
uf20-0221.cnf,11,True
uf20-0221.cnf,5,True
uf20-0221.cnf,4,True
uf20-0221.cnf,13,True
uf20-0221.cnf,8,True
uf20-0221.cnf,3,True
uf20-0221.cnf,55,True
uf20-0221.cnf,27,True
uf20-0221.cnf,14,True
uf20-0221.cnf,8,True
uf20-0221.cnf,6,True
uf20-0221.cnf,30,True
uf20-0221.cnf,20,True
uf20-0221.cnf,8,True
uf20-0221.cnf,20,True
uf20-0221.cnf,12,True
uf20-0221.cnf,8,True
uf20-0221.cnf,116,True
uf20-0221.cnf,15,True
uf20-0221.cnf,8,True
uf20-0221.cnf,7,True
uf20-0221.cnf,34,True
uf20-0221.cnf,9,True
uf20-0221.cnf,7,True
uf20-0221.cnf,14,True
uf20-0221.cnf,3,True
uf20-0221.cnf,11,True
uf20-0221.cnf,9,True
uf20-0221.cnf,9,True
uf20-0221.cnf,4,True
uf20-0221.cnf,10,True
uf20-0221.cnf,38,True
uf20-0221.cnf,10,True
uf20-0221.cnf,18,True
uf20-0221.cnf,7,True
uf20-0221.cnf,5,True
uf20-0221.cnf,9,True
uf20-0221.cnf,10,True
uf20-0221.cnf,8,True
uf20-0221.cnf,49,True
uf20-0221.cnf,40,True
uf20-0221.cnf,78,True
uf20-0221.cnf,9,True
uf20-0221.cnf,13,True
uf20-0221.cnf,13,True
uf20-0221.cnf,29,True
uf20-0221.cnf,6,True
uf20-0221.cnf,10,True
uf20-0221.cnf,7,True
uf20-0221.cnf,12,True
uf20-0221.cnf,12,True
uf20-0221.cnf,9,True
uf20-0221.cnf,46,True
uf20-0221.cnf,60,True
uf20-0221.cnf,7,True
uf20-0221.cnf,17,True
uf20-0221.cnf,20,True
uf20-0221.cnf,7,True
uf20-0221.cnf,7,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,7,True
uf20-0221.cnf,8,True
uf20-0221.cnf,4,True
uf20-0221.cnf,11,True
uf20-0221.cnf,83,True
uf20-0221.cnf,20,True
uf20-0221.cnf,4,True
uf20-0221.cnf,11,True
uf20-0221.cnf,29,True
uf20-0221.cnf,9,True
uf20-0221.cnf,7,True
uf20-0221.cnf,20,True
uf20-0221.cnf,8,True
uf20-0221.cnf,3,True
uf20-0221.cnf,4,True
uf20-0221.cnf,5,True
uf20-0221.cnf,8,True
uf20-0221.cnf,23,True
uf20-0221.cnf,5,True
uf20-0221.cnf,5,True
uf20-0221.cnf,42,True
uf20-0221.cnf,41,True
uf20-0221.cnf,33,True
uf20-0221.cnf,7,True
uf20-0221.cnf,23,True
uf20-0221.cnf,4,True
uf20-0221.cnf,10,True
uf20-0221.cnf,5,True
uf20-0221.cnf,14,True
uf20-0221.cnf,6,True
uf20-0221.cnf,19,True
uf20-0221.cnf,88,True
uf20-0221.cnf,7,True
uf20-0221.cnf,81,True
uf20-0221.cnf,20,True
uf20-0221.cnf,5,True
uf20-0221.cnf,5,True
uf20-0221.cnf,28,True
uf20-0221.cnf,27,True
uf20-0221.cnf,27,True
uf20-0221.cnf,13,True
uf20-0221.cnf,6,True
uf20-0221.cnf,6,True
uf20-0221.cnf,5,True
uf20-0221.cnf,19,True
uf20-0221.cnf,44,True
uf20-0221.cnf,33,True
uf20-0221.cnf,31,True
uf20-0221.cnf,9,True
uf20-0221.cnf,31,True
uf20-0221.cnf,35,True
uf20-0221.cnf,52,True
uf20-0221.cnf,7,True
uf20-0221.cnf,30,True
uf20-0221.cnf,10,True
uf20-0221.cnf,49,True
uf20-0221.cnf,4,True
uf20-0221.cnf,27,True
uf20-0221.cnf,5,True
uf20-0221.cnf,85,True
uf20-0221.cnf,12,True
uf20-0221.cnf,79,True
uf20-0221.cnf,12,True
uf20-0221.cnf,12,True
uf20-0221.cnf,16,True
uf20-0221.cnf,6,True
uf20-0221.cnf,20,True
uf20-0221.cnf,23,True
uf20-0221.cnf,2,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,5,True
uf20-0221.cnf,16,True
uf20-0221.cnf,20,True
uf20-0221.cnf,6,True
uf20-0221.cnf,27,True
uf20-0221.cnf,3,True
uf20-0221.cnf,5,True
uf20-0221.cnf,8,True
uf20-0221.cnf,19,True
uf20-0221.cnf,1,True
uf20-0221.cnf,15,True
uf20-0221.cnf,12,True
uf20-0221.cnf,32,True
uf20-0221.cnf,8,True
uf20-0221.cnf,8,True
uf20-0221.cnf,8,True
uf20-0221.cnf,12,True
uf20-0221.cnf,7,True
uf20-0221.cnf,13,True
uf20-0221.cnf,17,True
uf20-0221.cnf,23,True
uf20-0221.cnf,57,True
uf20-0221.cnf,6,True
uf20-0221.cnf,9,True
uf20-0221.cnf,24,True
uf20-0221.cnf,10,True
uf20-0221.cnf,12,True
uf20-0221.cnf,24,True
uf20-0221.cnf,1,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,4,True
uf20-0221.cnf,14,True
uf20-0221.cnf,7,True
uf20-0221.cnf,23,True
uf20-0221.cnf,2,True
uf20-0221.cnf,27,True
uf20-0221.cnf,20,True
uf20-0221.cnf,13,True
uf20-0221.cnf,8,True
uf20-0221.cnf,94,True
uf20-0221.cnf,29,True
uf20-0221.cnf,61,True
uf20-0221.cnf,5,True
uf20-0221.cnf,7,True
uf20-0221.cnf,7,True
uf20-0221.cnf,4,True
uf20-0221.cnf,20,True
uf20-0221.cnf,5,True
uf20-0221.cnf,6,True
uf20-0221.cnf,6,True
uf20-0221.cnf,6,True
uf20-0221.cnf,7,True
uf20-0221.cnf,16,True
uf20-0221.cnf,44,True
uf20-0221.cnf,13,True
uf20-0221.cnf,11,True
uf20-0221.cnf,1,True
uf20-0221.cnf,6,True
uf20-0221.cnf,21,True
uf20-0221.cnf,8,True
uf20-0221.cnf,6,True
uf20-0221.cnf,118,True
uf20-0221.cnf,10,True
uf20-0221.cnf,15,True
uf20-0221.cnf,134,True
uf20-0221.cnf,26,True
uf20-0221.cnf,22,True
uf20-0221.cnf,17,True
uf20-0221.cnf,11,True
uf20-0221.cnf,15,True
uf20-0221.cnf,5,True
uf20-0221.cnf,8,True
uf20-0221.cnf,47,True
uf20-0221.cnf,5,True
uf20-0221.cnf,5,True
uf20-0221.cnf,35,True
uf20-0221.cnf,3,True
uf20-0221.cnf,154,True
uf20-0221.cnf,80,True
uf20-0221.cnf,10,True
uf20-0221.cnf,6,True
uf20-0221.cnf,4,True
uf20-0221.cnf,3,True
uf20-0221.cnf,13,True
uf20-0221.cnf,3,True
uf20-0221.cnf,10,True
uf20-0221.cnf,36,True
uf20-0221.cnf,14,True
uf20-0221.cnf,58,True
uf20-0221.cnf,17,True
uf20-0221.cnf,13,True
uf20-0221.cnf,58,True
uf20-0221.cnf,3,True
uf20-0221.cnf,28,True
uf20-0221.cnf,2,True
uf20-0221.cnf,22,True
uf20-0221.cnf,27,True
uf20-0221.cnf,10,True
uf20-0221.cnf,10,True
uf20-0221.cnf,8,True
uf20-0221.cnf,18,True
uf20-0221.cnf,15,True
uf20-0221.cnf,3,True
uf20-0221.cnf,38,True
uf20-0221.cnf,21,True
uf20-0221.cnf,20,True
uf20-0221.cnf,19,True
uf20-0221.cnf,5,True
uf20-0221.cnf,11,True
uf20-0221.cnf,34,True
uf20-0221.cnf,30,True
uf20-0221.cnf,19,True
uf20-0221.cnf,8,True
uf20-0221.cnf,61,True
uf20-0221.cnf,2,True
uf20-0221.cnf,8,True
uf20-0221.cnf,13,True
uf20-0221.cnf,25,True
uf20-0221.cnf,13,True
uf20-0221.cnf,17,True
uf20-0221.cnf,12,True
uf20-0221.cnf,37,True
uf20-0221.cnf,5,True
uf20-0221.cnf,8,True
uf20-0221.cnf,13,True
uf20-0221.cnf,10,True
uf20-0221.cnf,21,True
uf20-0221.cnf,15,True
uf20-0221.cnf,6,True
uf20-0221.cnf,18,True
uf20-0221.cnf,39,True
uf20-0221.cnf,23,True
uf20-0221.cnf,10,True
uf20-0221.cnf,17,True
uf20-0221.cnf,7,True
uf20-0221.cnf,62,True
uf20-0221.cnf,43,True
uf20-0221.cnf,5,True
uf20-0221.cnf,8,True
uf20-0221.cnf,10,True
uf20-0221.cnf,7,True
uf20-0221.cnf,4,True
uf20-0221.cnf,6,True
uf20-0221.cnf,6,True
uf20-0221.cnf,50,True
uf20-0221.cnf,88,True
uf20-0221.cnf,8,True
uf20-0221.cnf,19,True
uf20-0221.cnf,6,True
uf20-0221.cnf,41,True
uf20-0221.cnf,11,True
uf20-0221.cnf,8,True
uf20-0221.cnf,11,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,14,True
uf20-0221.cnf,12,True
uf20-0221.cnf,3,True
uf20-0221.cnf,8,True
uf20-0221.cnf,13,True
uf20-0221.cnf,10,True
uf20-0221.cnf,7,True
uf20-0221.cnf,133,True
uf20-0221.cnf,54,True
uf20-0221.cnf,4,True
uf20-0221.cnf,8,True
uf20-0221.cnf,12,True
uf20-0221.cnf,15,True
uf20-0221.cnf,9,True
uf20-0221.cnf,31,True
uf20-0221.cnf,52,True
uf20-0221.cnf,20,True
uf20-0221.cnf,29,True
uf20-0221.cnf,31,True
uf20-0221.cnf,3,True
uf20-0221.cnf,9,True
uf20-0221.cnf,6,True
uf20-0221.cnf,42,True
uf20-0221.cnf,54,True
uf20-0221.cnf,14,True
uf20-0221.cnf,50,True
uf20-0221.cnf,17,True
uf20-0221.cnf,16,True
uf20-0221.cnf,12,True
uf20-0221.cnf,18,True
uf20-0221.cnf,2,True
uf20-0221.cnf,16,True
uf20-0221.cnf,14,True
uf20-0221.cnf,13,True
uf20-0221.cnf,6,True
uf20-0221.cnf,8,True
uf20-0221.cnf,46,True
uf20-0221.cnf,9,True
uf20-0221.cnf,42,True
uf20-0221.cnf,5,True
uf20-0221.cnf,24,True
uf20-0221.cnf,55,True
uf20-0221.cnf,10,True
uf20-0221.cnf,2,True
uf20-0221.cnf,16,True
uf20-0221.cnf,6,True
uf20-0221.cnf,37,True
uf20-0221.cnf,6,True
uf20-0221.cnf,14,True
uf20-0221.cnf,5,True
uf20-0221.cnf,7,True
uf20-0221.cnf,27,True
uf20-0221.cnf,11,True
uf20-0221.cnf,11,True
uf20-0221.cnf,6,True
uf20-0221.cnf,15,True
uf20-0221.cnf,13,True
uf20-0221.cnf,10,True
uf20-0221.cnf,6,True
uf20-0221.cnf,6,True
uf20-0221.cnf,14,True
uf20-0221.cnf,23,True
uf20-0221.cnf,8,True
uf20-0221.cnf,14,True
uf20-0221.cnf,11,True
uf20-0221.cnf,2,True
uf20-0221.cnf,53,True
uf20-0221.cnf,8,True
uf20-0221.cnf,12,True
uf20-0221.cnf,6,True
uf20-0221.cnf,16,True
uf20-0221.cnf,4,True
uf20-0221.cnf,27,True
uf20-0221.cnf,11,True
uf20-0221.cnf,10,True
uf20-0221.cnf,93,True
uf20-0221.cnf,10,True
uf20-0221.cnf,7,True
uf20-0221.cnf,44,True
uf20-0221.cnf,13,True
uf20-0221.cnf,28,True
uf20-0221.cnf,8,True
uf20-0221.cnf,7,True
uf20-0221.cnf,16,True
uf20-0221.cnf,7,True
uf20-0221.cnf,33,True
uf20-0221.cnf,7,True
uf20-0221.cnf,19,True
uf20-0221.cnf,50,True
uf20-0221.cnf,22,True
uf20-0221.cnf,31,True
uf20-0221.cnf,7,True
uf20-0221.cnf,7,True
uf20-0221.cnf,11,True
uf20-0221.cnf,13,True
uf20-0221.cnf,63,True
uf20-0221.cnf,1,True
uf20-0221.cnf,6,True
uf20-0221.cnf,18,True
uf20-0221.cnf,9,True
uf20-0221.cnf,5,True
uf20-0221.cnf,13,True
uf20-0221.cnf,9,True
uf20-0221.cnf,9,True
uf20-0221.cnf,147,True
uf20-0221.cnf,7,True
uf20-0221.cnf,21,True
uf20-0221.cnf,11,True
uf20-0221.cnf,7,True
uf20-0221.cnf,4,True
uf20-0221.cnf,15,True
uf20-0221.cnf,12,True
uf20-0221.cnf,16,True
uf20-0221.cnf,70,True
uf20-0221.cnf,40,True
uf20-0221.cnf,11,True
uf20-0221.cnf,7,True
uf20-0221.cnf,11,True
uf20-0221.cnf,2,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,8,True
uf20-0221.cnf,100,True
uf20-0221.cnf,4,True
uf20-0221.cnf,10,True
uf20-0221.cnf,12,True
uf20-0221.cnf,9,True
uf20-0221.cnf,5,True
uf20-0221.cnf,18,True
uf20-0221.cnf,22,True
uf20-0221.cnf,39,True
uf20-0221.cnf,7,True
uf20-0221.cnf,8,True
uf20-0221.cnf,13,True
uf20-0221.cnf,105,True
uf20-0221.cnf,7,True
uf20-0221.cnf,7,True
uf20-0221.cnf,3,True
uf20-0221.cnf,10,True
uf20-0221.cnf,112,True
uf20-0221.cnf,24,True
uf20-0221.cnf,18,True
uf20-0221.cnf,8,True
uf20-0221.cnf,7,True
uf20-0221.cnf,42,True
uf20-0221.cnf,21,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,6,True
uf20-0221.cnf,9,True
uf20-0221.cnf,34,True
uf20-0221.cnf,40,True
uf20-0221.cnf,5,True
uf20-0221.cnf,153,True
uf20-0221.cnf,14,True
uf20-0221.cnf,4,True
uf20-0221.cnf,9,True
uf20-0221.cnf,66,True
uf20-0221.cnf,44,True
uf20-0221.cnf,5,True
uf20-0221.cnf,6,True
uf20-0221.cnf,14,True
uf20-0221.cnf,13,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,93,True
uf20-0221.cnf,3,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,4,True
uf20-0221.cnf,59,True
uf20-0221.cnf,9,True
uf20-0221.cnf,21,True
uf20-0221.cnf,8,True
uf20-0221.cnf,4,True
uf20-0221.cnf,15,True
uf20-0221.cnf,11,True
uf20-0221.cnf,12,True
uf20-0221.cnf,27,True
uf20-0221.cnf,14,True
uf20-0221.cnf,14,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,9,True
uf20-0221.cnf,3,True
uf20-0221.cnf,6,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,25,True
uf20-0221.cnf,10,True
uf20-0221.cnf,11,True
uf20-0221.cnf,6,True
uf20-0221.cnf,11,True
uf20-0221.cnf,10,True
uf20-0221.cnf,14,True
uf20-0221.cnf,12,True
uf20-0221.cnf,7,True
uf20-0221.cnf,34,True
uf20-0221.cnf,4,True
uf20-0221.cnf,9,True
uf20-0221.cnf,2,True
uf20-0221.cnf,7,True
uf20-0221.cnf,22,True
uf20-0221.cnf,9,True
uf20-0221.cnf,18,True
uf20-0221.cnf,4,True
uf20-0221.cnf,10,True
uf20-0221.cnf,8,True
uf20-0221.cnf,53,True
uf20-0221.cnf,61,True
uf20-0221.cnf,25,True
uf20-0221.cnf,11,True
uf20-0221.cnf,14,True
uf20-0221.cnf,19,True
uf20-0221.cnf,17,True
uf20-0221.cnf,4,True
uf20-0221.cnf,8,True
uf20-0221.cnf,12,True
uf20-0221.cnf,30,True
uf20-0221.cnf,26,True
uf20-0221.cnf,10,True
uf20-0221.cnf,14,True
uf20-0221.cnf,7,True
uf20-0221.cnf,5,True
uf20-0221.cnf,4,True
uf20-0221.cnf,16,True
uf20-0221.cnf,65,True
uf20-0221.cnf,16,True
uf20-0221.cnf,9,True
uf20-0221.cnf,3,True
uf20-0221.cnf,34,True
uf20-0221.cnf,6,True
uf20-0221.cnf,104,True
uf20-0221.cnf,13,True
uf20-0221.cnf,35,True
uf20-0221.cnf,6,True
uf20-0221.cnf,11,True
uf20-0221.cnf,5,True
uf20-0221.cnf,4,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,7,True
uf20-0221.cnf,5,True
uf20-0221.cnf,6,True
uf20-0221.cnf,3,True
uf20-0221.cnf,21,True
uf20-0221.cnf,8,True
uf20-0221.cnf,10,True
uf20-0221.cnf,10,True
uf20-0221.cnf,6,True
uf20-0221.cnf,43,True
uf20-0221.cnf,6,True
uf20-0221.cnf,5,True
uf20-0221.cnf,14,True
uf20-0221.cnf,9,True
uf20-0221.cnf,7,True
uf20-0221.cnf,11,True
uf20-0221.cnf,10,True
uf20-0221.cnf,109,True
uf20-0221.cnf,5,True
uf20-0221.cnf,14,True
uf20-0221.cnf,26,True
uf20-0221.cnf,1,True
uf20-0221.cnf,14,True
uf20-0221.cnf,13,True
uf20-0221.cnf,10,True
uf20-0221.cnf,30,True
uf20-0221.cnf,10,True
uf20-0221.cnf,4,True
uf20-0221.cnf,6,True
uf20-0221.cnf,5,True
uf20-0221.cnf,1,True
uf20-0221.cnf,15,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,8,True
uf20-0221.cnf,9,True
uf20-0221.cnf,46,True
uf20-0221.cnf,53,True
uf20-0221.cnf,6,True
uf20-0221.cnf,12,True
uf20-0221.cnf,12,True
uf20-0221.cnf,5,True
uf20-0221.cnf,26,True
uf20-0221.cnf,6,True
uf20-0221.cnf,9,True
uf20-0221.cnf,1,True
uf20-0221.cnf,38,True
uf20-0221.cnf,14,True
uf20-0221.cnf,11,True
uf20-0221.cnf,9,True
uf20-0221.cnf,23,True
uf20-0221.cnf,9,True
uf20-0221.cnf,5,True
uf20-0221.cnf,10,True
uf20-0221.cnf,53,True
uf20-0221.cnf,24,True
uf20-0221.cnf,27,True
uf20-0221.cnf,6,True
uf20-0221.cnf,37,True
uf20-0221.cnf,44,True
uf20-0221.cnf,1,True
uf20-0221.cnf,10,True
uf20-0221.cnf,9,True
uf20-0221.cnf,35,True
uf20-0221.cnf,8,True
uf20-0221.cnf,59,True
uf20-0221.cnf,5,True
uf20-0221.cnf,31,True
uf20-0221.cnf,9,True
uf20-0221.cnf,11,True
uf20-0221.cnf,21,True
uf20-0221.cnf,27,True
uf20-0221.cnf,12,True
uf20-0221.cnf,21,True
uf20-0221.cnf,15,True
uf20-0221.cnf,15,True
uf20-0221.cnf,84,True
uf20-0221.cnf,7,True
uf20-0221.cnf,40,True
uf20-0221.cnf,13,True
uf20-0221.cnf,42,True
uf20-0221.cnf,20,True
uf20-0221.cnf,39,True
uf20-0221.cnf,12,True
uf20-0221.cnf,19,True
uf20-0221.cnf,5,True
uf20-0221.cnf,9,True
uf20-0221.cnf,3,True
uf20-0221.cnf,7,True
uf20-0221.cnf,6,True
uf20-0221.cnf,6,True
uf20-0221.cnf,11,True
uf20-0221.cnf,11,True
uf20-0221.cnf,112,True
uf20-0221.cnf,7,True
uf20-0221.cnf,13,True
uf20-0221.cnf,7,True
uf20-0221.cnf,10,True
uf20-0221.cnf,6,True
uf20-0221.cnf,28,True
uf20-0221.cnf,10,True
uf20-0221.cnf,6,True
uf20-0221.cnf,67,True
uf20-0221.cnf,169,True
uf20-0221.cnf,11,True
uf20-0221.cnf,4,True
uf20-0221.cnf,18,True
uf20-0221.cnf,6,True
uf20-0221.cnf,24,True
uf20-0221.cnf,8,True
uf20-0221.cnf,31,True
uf20-0221.cnf,13,True
uf20-0221.cnf,7,True
uf20-0221.cnf,4,True
uf20-0221.cnf,24,True
uf20-0221.cnf,20,True
uf20-0221.cnf,10,True
uf20-0221.cnf,8,True
uf20-0221.cnf,13,True
uf20-0221.cnf,10,True
uf20-0221.cnf,17,True
uf20-0221.cnf,23,True
uf20-0221.cnf,7,True
uf20-0221.cnf,12,True
uf20-0221.cnf,15,True
uf20-0221.cnf,10,True
uf20-0221.cnf,3,True
uf20-0221.cnf,26,True
uf20-0221.cnf,11,True
uf20-0221.cnf,7,True
uf20-0221.cnf,8,True
uf20-0221.cnf,5,True
uf20-0221.cnf,3,True
uf20-0221.cnf,14,True
uf20-0221.cnf,4,True
uf20-0221.cnf,7,True
uf20-0221.cnf,7,True
uf20-0221.cnf,11,True
uf20-0221.cnf,66,True
uf20-0221.cnf,12,True
uf20-0221.cnf,50,True
uf20-0221.cnf,7,True
uf20-0221.cnf,76,True
uf20-0221.cnf,10,True
uf20-0221.cnf,13,True
uf20-0221.cnf,9,True
uf20-0221.cnf,7,True
uf20-0221.cnf,31,True
uf20-0221.cnf,6,True
uf20-0221.cnf,41,True
uf20-0221.cnf,104,True
uf20-0221.cnf,44,True
uf20-0221.cnf,15,True
uf20-0221.cnf,3,True
uf20-0221.cnf,151,True
uf20-0221.cnf,7,True
uf20-0221.cnf,14,True
uf20-0221.cnf,8,True
uf20-0221.cnf,9,True
uf20-0221.cnf,41,True
uf20-0221.cnf,12,True
uf20-0221.cnf,15,True
uf20-0221.cnf,3,True
uf20-0221.cnf,8,True
uf20-0221.cnf,14,True
uf20-0221.cnf,20,True
uf20-0221.cnf,4,True
uf20-0221.cnf,5,True
uf20-0221.cnf,46,True
uf20-0221.cnf,6,True
uf20-0221.cnf,7,True
uf20-0221.cnf,15,True
uf20-0221.cnf,28,True
uf20-0221.cnf,9,True
uf20-0221.cnf,8,True
uf20-0221.cnf,9,True
uf20-0221.cnf,10,True
uf20-0221.cnf,18,True
uf20-0221.cnf,12,True
uf20-0221.cnf,12,True
uf20-0221.cnf,41,True
uf20-0221.cnf,19,True
uf20-0221.cnf,20,True
uf20-0221.cnf,6,True
uf20-0221.cnf,3,True
uf20-0221.cnf,12,True
uf20-0221.cnf,9,True
uf20-0221.cnf,4,True
uf20-0221.cnf,3,True
uf20-0221.cnf,13,True
uf20-0221.cnf,9,True
uf20-0221.cnf,5,True
uf20-0221.cnf,25,True
uf20-0221.cnf,20,True
uf20-0221.cnf,30,True
uf20-0221.cnf,5,True
uf20-0221.cnf,24,True
uf20-0221.cnf,18,True
uf20-0221.cnf,16,True
uf20-0221.cnf,17,True
uf20-0221.cnf,13,True
uf20-0221.cnf,99,True
uf20-0221.cnf,8,True
uf20-0221.cnf,8,True
uf20-0221.cnf,15,True
uf20-0221.cnf,242,True
uf20-0221.cnf,9,True
uf20-0221.cnf,7,True
uf20-0221.cnf,14,True
