instance,flips,success
7uf20-1760-1.cnf,336,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,180,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,49,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,173,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,407,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,45,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,105,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,460,True
7uf20-1760-1.cnf,484,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,52,True
7uf20-1760-1.cnf,398,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,162,True
7uf20-1760-1.cnf,350,True
7uf20-1760-1.cnf,37,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,324,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,230,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,301,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,499,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,417,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,7,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,320,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,492,True
7uf20-1760-1.cnf,410,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,465,True
7uf20-1760-1.cnf,99,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,57,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,282,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,117,True
7uf20-1760-1.cnf,364,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,327,True
7uf20-1760-1.cnf,81,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,249,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,117,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,30,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,53,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,319,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,480,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,478,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,236,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,409,True
7uf20-1760-1.cnf,474,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,149,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,402,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,135,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,333,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,75,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,242,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,158,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,342,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,473,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,256,True
7uf20-1760-1.cnf,43,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,216,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,142,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,428,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,439,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,291,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,380,True
7uf20-1760-1.cnf,437,True
7uf20-1760-1.cnf,327,True
7uf20-1760-1.cnf,108,True
7uf20-1760-1.cnf,305,True
7uf20-1760-1.cnf,118,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,360,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,80,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,88,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,16,True
7uf20-1760-1.cnf,327,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,120,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,249,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,473,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,371,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,284,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,260,True
7uf20-1760-1.cnf,390,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,279,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,14,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,312,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,121,True
7uf20-1760-1.cnf,475,True
7uf20-1760-1.cnf,66,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,296,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,327,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,297,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,313,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,49,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,419,True
7uf20-1760-1.cnf,194,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,410,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,62,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,26,True
7uf20-1760-1.cnf,15,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,296,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,233,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,234,True
7uf20-1760-1.cnf,223,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,237,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,49,True
7uf20-1760-1.cnf,362,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,306,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,255,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,53,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,446,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,419,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,409,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,435,True
7uf20-1760-1.cnf,232,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,146,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,329,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,237,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,241,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,396,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,25,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,485,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,336,True
7uf20-1760-1.cnf,322,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,465,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,362,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,106,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,449,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,245,True
7uf20-1760-1.cnf,143,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,458,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,217,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,315,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,291,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,40,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,485,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,215,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,414,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,98,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,108,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,286,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,76,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,103,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,36,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,56,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,309,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,468,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,372,True
7uf20-1760-1.cnf,328,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,173,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,401,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,107,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,372,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,97,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,64,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,463,True
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
7uf20-1760-1.cnf,500,False
